행정구역,생활밀접업종,2020년 1분기,,,2021년 1분기,,,2022년 1분기,,,행정구역,생활밀접업종,2020년 2분기,,,2021년 2분기,,,2022년 2분기,,,행정구역,생활밀접업종,2020년 3분기,,,2021년 3분기,,,2022년 3분기,,,행정구역,생활밀접업종,2020년 4분기,,,2021년 4분기,,,2022년 4분기,,,행정구역,생활밀접업종,2020년 1분기,,,2021년 1분기,,,2022년 1분기,,,행정구역,생활밀접업종,2020년 2분기,,,2021년 2분기,,,2022년 2분기,,,행정구역,생활밀접업종,2020년 3분기,,,2021년 3분기,,,2022년 3분기,,,행정구역,생활밀접업종,2020년 4분기,,,2021년 4분기,,,2022년 4분기,,,행정구역,생활밀접업종,2020년 1분기,,,2021년 1분기,,,2022년 1분기,,,행정구역,생활밀접업종,2020년 2분기,,,2021년 2분기,,,2022년 2분기,,,행정구역,생활밀접업종,2020년 3분기,,,2021년 3분기,,,2022년 3분기,,,행정구역,생활밀접업종,2020년 4분기,,,2021년 4분기,,,2022년 4분기,,,행정구역,생활밀접업종,2020년 1분기,,,2021년 1분기,,,2022년 1분기,,,행정구역,생활밀접업종,2020년 2분기,,,2021년 2분기,,,2022년 2분기,,,행정구역,생활밀접업종,2020년 3분기,,,2021년 3분기,,,2022년 3분기,,,행정구역,생활밀접업종,2020년 4분기,,,2021년 4분기,,,2022년 4분기,,,행정구역,생활밀접업종,2020년 1분기,,,2021년 1분기,,,2022년 1분기,,,행정구역,생활밀접업종,2020년 2분기,,,2021년 2분기,,,2022년 2분기,,,행정구역,생활밀접업종,2020년 3분기,,,2021년 3분기,,,2022년 3분기,,,행정구역,생활밀접업종,2020년 4분기,,,2021년 4분기,,,2022년 4분기,,,행정구역,생활밀접업종,2020년 1분기,,,2021년 1분기,,,2022년 1분기,,,행정구역,생활밀접업종,2020년 2분기,,,2021년 2분기,,,2022년 2분기,,,행정구역,생활밀접업종,2020년 3분기,,,2021년 3분기,,,2022년 3분기,,,행정구역,생활밀접업종,2020년 4분기,,,2021년 4분기,,,2022년 4분기,,,행정구역,생활밀접업종,2020년 1분기,,,2021년 1분기,,,2022년 1분기,,,행정구역,생활밀접업종,2020년 2분기,,,2021년 2분기,,,2022년 2분기,,,행정구역,생활밀접업종,2020년 3분기,,,2021년 3분기,,,2022년 3분기,,,행정구역,생활밀접업종,2020년 4분기,,,2021년 4분기,,,2022년 4분기,,,행정구역,생활밀접업종,2020년 1분기,,,2021년 1분기,,,2022년 1분기,,,행정구역,생활밀접업종,2020년 2분기,,,2021년 2분기,,,2022년 2분기,,,행정구역,생활밀접업종,2020년 3분기,,,2021년 3분기,,,2022년 3분기,,,행정구역,생활밀접업종,2020년 4분기,,,2021년 4분기,,,2022년 4분기,,,행정구역,생활밀접업종,2020년 1분기,,,2021년 1분기,,,2022년 1분기,,,행정구역,생활밀접업종,2020년 2분기,,,2021년 2분기,,,2022년 2분기,,,행정구역,생활밀접업종,2020년 3분기,,,2021년 3분기,,,2022년 3분기,,,행정구역,생활밀접업종,2020년 4분기,,,2021년 4분기,,,2022년 4분기,,,행정구역,생활밀접업종,2020년 1분기,,,2021년 1분기,,,2022년 1분기,,,행정구역,생활밀접업종,2020년 2분기,,,2021년 2분기,,,2022년 2분기,,,행정구역,생활밀접업종,2020년 3분기,,,2021년 3분기,,,2022년 3분기,,,행정구역,생활밀접업종,2020년 4분기,,,2021년 4분기,,,2022년 4분기,,,
,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,,,1년,3년,5년,1년,3년,5년,1년,3년,5년,
,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,,,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,생존율,
,서울시 전체,외식업/,68.9,43.6,31.4,70.7,45.5,34.8,72.2,47.9,,서울시 전체,외식업/,68.9,43.6,31.4,70.7,45.5,34.8,72.2,47.9,,서울시 전체,외식업/,68.9,43.6,31.4,70.7,45.5,34.8,72.2,47.9,,서울시 전체,외식업/,68.9,43.6,31.4,70.7,45.5,34.8,72.2,47.9,,서울시 전체,외식업/,70,43.4,30.6,69.7,40.7,28.8,71.9,47.4,,서울시 전체,외식업/,70,43.4,30.6,69.7,40.7,28.8,71.9,47.4,,서울시 전체,외식업/,70,43.4,30.6,69.7,40.7,28.8,71.9,47.4,,서울시 전체,외식업/,70,43.4,30.6,69.7,40.7,28.8,71.9,47.4,,서울시 전체,외식업/,69.4,41.5,27.1,72.4,44.3,33.5,74,48.9,,서울시 전체,외식업/,69.4,41.5,27.1,72.4,44.3,33.5,74,48.9,,서울시 전체,외식업/,69.4,41.5,27.1,72.4,44.3,33.5,74,48.9,,서울시 전체,외식업/,69.4,41.5,27.1,72.4,44.3,33.5,74,48.9,,서울시 전체,외식업/,72.4,45.2,32.3,72,46.7,34.8,74.9,47,,서울시 전체,외식업/,72.4,45.2,32.3,72,46.7,34.8,74.9,47,,서울시 전체,외식업/,72.4,45.2,32.3,72,46.7,34.8,74.9,47,,서울시 전체,외식업/,72.4,45.2,32.3,72,46.7,34.8,74.9,47,,서울시 전체,외식업/,73.2,45.7,33.4,72.8,43.9,31.7,74.4,47.4,,서울시 전체,외식업/,73.2,45.7,33.4,72.8,43.9,31.7,74.4,47.4,,서울시 전체,외식업/,73.2,45.7,33.4,72.8,43.9,31.7,74.4,47.4,,서울시 전체,외식업/,73.2,45.7,33.4,72.8,43.9,31.7,74.4,47.4,,서울시 전체,외식업/,76.5,51.6,39.6,78.2,52.2,38.2,75.9,49.4,,서울시 전체,외식업/,76.5,51.6,39.6,78.2,52.2,38.2,75.9,49.4,,서울시 전체,외식업/,76.5,51.6,39.6,78.2,52.2,38.2,75.9,49.4,,서울시 전체,외식업/,76.5,51.6,39.6,78.2,52.2,38.2,75.9,49.4,,서울시 전체,외식업/,66.7,35.3,22.8,67.6,38,23.8,69.4,40.1,,서울시 전체,외식업/,66.7,35.3,22.8,67.6,38,23.8,69.4,40.1,,서울시 전체,외식업/,66.7,35.3,22.8,67.6,38,23.8,69.4,40.1,,서울시 전체,외식업/,66.7,35.3,22.8,67.6,38,23.8,69.4,40.1,,서울시 전체,외식업/,58.6,29.6,20.6,56.6,32.9,24.4,63.9,39.7,,서울시 전체,외식업/,58.6,29.6,20.6,56.6,32.9,24.4,63.9,39.7,,서울시 전체,외식업/,58.6,29.6,20.6,56.6,32.9,24.4,63.9,39.7,,서울시 전체,외식업/,58.6,29.6,20.6,56.6,32.9,24.4,63.9,39.7,,서울시 전체,외식업/,70.8,40.6,22.9,74.3,36,21.1,67.3,32.9,,서울시 전체,외식업/,70.8,40.6,22.9,74.3,36,21.1,67.3,32.9,,서울시 전체,외식업/,70.8,40.6,22.9,74.3,36,21.1,67.3,32.9,,서울시 전체,외식업/,70.8,40.6,22.9,74.3,36,21.1,67.3,32.9,,서울시 전체,외식업/,73.8,44.8,30.9,73.2,44,32,72.5,45.7,,서울시 전체,외식업/,73.8,44.8,30.9,73.2,44,32,72.5,45.7,,서울시 전체,외식업/,73.8,44.8,30.9,73.2,44,32,72.5,45.7,,서울시 전체,외식업/,73.8,44.8,30.9,73.2,44,32,72.5,45.7,32.5
,,한식음식점,,,,,,,,,,,한식음식점,,,,,,,,,,,한식음식점,,,,,,,,,,,한식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,제과점,,,,,,,,,,,제과점,,,,,,,,,,,제과점,,,,,,,,,,,제과점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,치킨전문점,,,,,,,,,,,치킨전문점,,,,,,,,,,,치킨전문점,,,,,,,,,,,치킨전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,커피-음료,,,,,,,,,,,커피-음료,,,,,,,,,,,커피-음료,,,,,,,,,,,커피-음료,,,,,,,,,
종로구,외식업/,75.9,51.3,37.7,78.1,56.4,43.6,75.1,49,41.1,종로구,외식업/,75.9,51.3,37.7,78.1,56.4,43.6,75.1,49,41.1,종로구,외식업/,75.9,51.3,37.7,78.1,56.4,43.6,75.1,49,41.1,종로구,외식업/,75.9,51.3,37.7,78.1,56.4,43.6,75.1,49,41.1,종로구,외식업/,84.4,46.9,28.1,74.2,41.9,35.5,73.9,47.8,41.3,종로구,외식업/,84.4,46.9,28.1,74.2,41.9,35.5,73.9,47.8,41.3,종로구,외식업/,84.4,46.9,28.1,74.2,41.9,35.5,73.9,47.8,41.3,종로구,외식업/,84.4,46.9,28.1,74.2,41.9,35.5,73.9,47.8,41.3,종로구,외식업/,72.4,43.1,29.3,64.9,31.6,22.8,77.4,54.8,43.5,종로구,외식업/,72.4,43.1,29.3,64.9,31.6,22.8,77.4,54.8,43.5,종로구,외식업/,72.4,43.1,29.3,64.9,31.6,22.8,77.4,54.8,43.5,종로구,외식업/,72.4,43.1,29.3,64.9,31.6,22.8,77.4,54.8,43.5,종로구,외식업/,82.5,52.4,43.7,73.2,54.5,38.4,72.2,52.2,38.9,종로구,외식업/,82.5,52.4,43.7,73.2,54.5,38.4,72.2,52.2,38.9,종로구,외식업/,82.5,52.4,43.7,73.2,54.5,38.4,72.2,52.2,38.9,종로구,외식업/,82.5,52.4,43.7,73.2,54.5,38.4,72.2,52.2,38.9,종로구,외식업/,69.6,45.7,41.3,70.7,46.3,31.7,85.4,61,34.1,종로구,외식업/,69.6,45.7,41.3,70.7,46.3,31.7,85.4,61,34.1,종로구,외식업/,69.6,45.7,41.3,70.7,46.3,31.7,85.4,61,34.1,종로구,외식업/,69.6,45.7,41.3,70.7,46.3,31.7,85.4,61,34.1,종로구,외식업/,76,60,36,87.5,52.5,42.5,76.6,61.7,55.3,종로구,외식업/,76,60,36,87.5,52.5,42.5,76.6,61.7,55.3,종로구,외식업/,76,60,36,87.5,52.5,42.5,76.6,61.7,55.3,종로구,외식업/,76,60,36,87.5,52.5,42.5,76.6,61.7,55.3,종로구,외식업/,60.9,43.5,39.1,80,40,30,70.6,47.1,29.4,종로구,외식업/,60.9,43.5,39.1,80,40,30,70.6,47.1,29.4,종로구,외식업/,60.9,43.5,39.1,80,40,30,70.6,47.1,29.4,종로구,외식업/,60.9,43.5,39.1,80,40,30,70.6,47.1,29.4,종로구,외식업/,52.3,29.4,23.5,58.5,35.4,23.1,69.4,42.3,36.9,종로구,외식업/,52.3,29.4,23.5,58.5,35.4,23.1,69.4,42.3,36.9,종로구,외식업/,52.3,29.4,23.5,58.5,35.4,23.1,69.4,42.3,36.9,종로구,외식업/,52.3,29.4,23.5,58.5,35.4,23.1,69.4,42.3,36.9,종로구,외식업/,82.5,49.5,28.9,87.2,48.7,29.1,71.1,40.5,32.2,종로구,외식업/,82.5,49.5,28.9,87.2,48.7,29.1,71.1,40.5,32.2,종로구,외식업/,82.5,49.5,28.9,87.2,48.7,29.1,71.1,40.5,32.2,종로구,외식업/,82.5,49.5,28.9,87.2,48.7,29.1,71.1,40.5,32.2,종로구,외식업/,78.8,54.8,41.3,79.3,54.3,44.7,68.3,45.7,35.6,종로구,외식업/,78.8,54.8,41.3,79.3,54.3,44.7,68.3,45.7,35.6,종로구,외식업/,78.8,54.8,41.3,79.3,54.3,44.7,68.3,45.7,35.6,종로구,외식업/,78.8,54.8,41.3,79.3,54.3,44.7,68.3,45.7,35.6,
,한식음식점,,,,,,,,,,,한식음식점,,,,,,,,,,,한식음식점,,,,,,,,,,,한식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,제과점,,,,,,,,,,,제과점,,,,,,,,,,,제과점,,,,,,,,,,,제과점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,치킨전문점,,,,,,,,,,,치킨전문점,,,,,,,,,,,치킨전문점,,,,,,,,,,,치킨전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,커피-음료,,,,,,,,,,,커피-음료,,,,,,,,,,,커피-음료,,,,,,,,,,,커피-음료,,,,,,,,,,
중구,외식업/,75.3,46.2,35.5,75.7,53.9,42.3,72.8,51.5,38.5,중구,외식업/,75.3,46.2,35.5,75.7,53.9,42.3,72.8,51.5,38.5,중구,외식업/,75.3,46.2,35.5,75.7,53.9,42.3,72.8,51.5,38.5,중구,외식업/,75.3,46.2,35.5,75.7,53.9,42.3,72.8,51.5,38.5,중구,외식업/,76.9,53.8,51.3,76.7,53.3,43.3,83.3,47.6,33.3,중구,외식업/,76.9,53.8,51.3,76.7,53.3,43.3,83.3,47.6,33.3,중구,외식업/,76.9,53.8,51.3,76.7,53.3,43.3,83.3,47.6,33.3,중구,외식업/,76.9,53.8,51.3,76.7,53.3,43.3,83.3,47.6,33.3,중구,외식업/,79.6,59.2,38.8,65.7,37.1,34.3,71.2,33.9,25.4,중구,외식업/,79.6,59.2,38.8,65.7,37.1,34.3,71.2,33.9,25.4,중구,외식업/,79.6,59.2,38.8,65.7,37.1,34.3,71.2,33.9,25.4,중구,외식업/,79.6,59.2,38.8,65.7,37.1,34.3,71.2,33.9,25.4,중구,외식업/,72.5,47.1,41.2,76.3,52.6,36.8,71.2,50,40.9,중구,외식업/,72.5,47.1,41.2,76.3,52.6,36.8,71.2,50,40.9,중구,외식업/,72.5,47.1,41.2,76.3,52.6,36.8,71.2,50,40.9,중구,외식업/,72.5,47.1,41.2,76.3,52.6,36.8,71.2,50,40.9,중구,외식업/,78.1,53.1,37.5,67.5,52.5,37.5,81,50,31,중구,외식업/,78.1,53.1,37.5,67.5,52.5,37.5,81,50,31,중구,외식업/,78.1,53.1,37.5,67.5,52.5,37.5,81,50,31,중구,외식업/,78.1,53.1,37.5,67.5,52.5,37.5,81,50,31,중구,외식업/,81,61.9,57.1,81.5,70.4,48.1,78.4,43.2,35.1,중구,외식업/,81,61.9,57.1,81.5,70.4,48.1,78.4,43.2,35.1,중구,외식업/,81,61.9,57.1,81.5,70.4,48.1,78.4,43.2,35.1,중구,외식업/,81,61.9,57.1,81.5,70.4,48.1,78.4,43.2,35.1,중구,외식업/,72.7,45.5,40.9,75.8,39.4,30.3,76,40,20,중구,외식업/,72.7,45.5,40.9,75.8,39.4,30.3,76,40,20,중구,외식업/,72.7,45.5,40.9,75.8,39.4,30.3,76,40,20,중구,외식업/,72.7,45.5,40.9,75.8,39.4,30.3,76,40,20,중구,외식업/,70.3,41.5,32.2,63.9,47.1,33.6,64.8,47.7,32.8,중구,외식업/,70.3,41.5,32.2,63.9,47.1,33.6,64.8,47.7,32.8,중구,외식업/,70.3,41.5,32.2,63.9,47.1,33.6,64.8,47.7,32.8,중구,외식업/,70.3,41.5,32.2,63.9,47.1,33.6,64.8,47.7,32.8,중구,외식업/,86,56,32,80.4,44.6,25,77.8,46,31.7,중구,외식업/,86,56,32,80.4,44.6,25,77.8,46,31.7,중구,외식업/,86,56,32,80.4,44.6,25,77.8,46,31.7,중구,외식업/,86,56,32,80.4,44.6,25,77.8,46,31.7,중구,외식업/,74.6,45.2,33.5,72.8,46.7,37,75.2,51,37.9,중구,외식업/,74.6,45.2,33.5,72.8,46.7,37,75.2,51,37.9,중구,외식업/,74.6,45.2,33.5,72.8,46.7,37,75.2,51,37.9,중구,외식업/,74.6,45.2,33.5,72.8,46.7,37,75.2,51,37.9,
,한식음식점,,,,,,,,,,,한식음식점,,,,,,,,,,,한식음식점,,,,,,,,,,,한식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,제과점,,,,,,,,,,,제과점,,,,,,,,,,,제과점,,,,,,,,,,,제과점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,치킨전문점,,,,,,,,,,,치킨전문점,,,,,,,,,,,치킨전문점,,,,,,,,,,,치킨전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,커피-음료,,,,,,,,,,,커피-음료,,,,,,,,,,,커피-음료,,,,,,,,,,,커피-음료,,,,,,,,,,
용산구,외식업/,72.3,50.7,36.1,77.7,51.7,40.5,78,55.2,42.1,용산구,외식업/,72.3,50.7,36.1,77.7,51.7,40.5,78,55.2,42.1,용산구,외식업/,72.3,50.7,36.1,77.7,51.7,40.5,78,55.2,42.1,용산구,외식업/,72.3,50.7,36.1,77.7,51.7,40.5,78,55.2,42.1,용산구,외식업/,62.5,50,41.7,75,58.3,37.5,70.8,54.2,37.5,용산구,외식업/,62.5,50,41.7,75,58.3,37.5,70.8,54.2,37.5,용산구,외식업/,62.5,50,41.7,75,58.3,37.5,70.8,54.2,37.5,용산구,외식업/,62.5,50,41.7,75,58.3,37.5,70.8,54.2,37.5,용산구,외식업/,68.9,47.5,27.9,73.1,42.3,28.8,60.4,39.6,27.1,용산구,외식업/,68.9,47.5,27.9,73.1,42.3,28.8,60.4,39.6,27.1,용산구,외식업/,68.9,47.5,27.9,73.1,42.3,28.8,60.4,39.6,27.1,용산구,외식업/,68.9,47.5,27.9,73.1,42.3,28.8,60.4,39.6,27.1,용산구,외식업/,83.8,54.1,30.4,75.6,55,41.2,77.2,51.3,39.9,용산구,외식업/,83.8,54.1,30.4,75.6,55,41.2,77.2,51.3,39.9,용산구,외식업/,83.8,54.1,30.4,75.6,55,41.2,77.2,51.3,39.9,용산구,외식업/,83.8,54.1,30.4,75.6,55,41.2,77.2,51.3,39.9,용산구,외식업/,70.2,36.2,27.7,71.4,44.9,28.6,78.4,56.8,40.5,용산구,외식업/,70.2,36.2,27.7,71.4,44.9,28.6,78.4,56.8,40.5,용산구,외식업/,70.2,36.2,27.7,71.4,44.9,28.6,78.4,56.8,40.5,용산구,외식업/,70.2,36.2,27.7,71.4,44.9,28.6,78.4,56.8,40.5,용산구,외식업/,79.4,52.9,35.3,85.7,51.4,31.4,83.8,51.4,43.2,용산구,외식업/,79.4,52.9,35.3,85.7,51.4,31.4,83.8,51.4,43.2,용산구,외식업/,79.4,52.9,35.3,85.7,51.4,31.4,83.8,51.4,43.2,용산구,외식업/,79.4,52.9,35.3,85.7,51.4,31.4,83.8,51.4,43.2,용산구,외식업/,68.8,34.4,18.8,65.5,44.8,20.7,64.3,50,35.7,용산구,외식업/,68.8,34.4,18.8,65.5,44.8,20.7,64.3,50,35.7,용산구,외식업/,68.8,34.4,18.8,65.5,44.8,20.7,64.3,50,35.7,용산구,외식업/,68.8,34.4,18.8,65.5,44.8,20.7,64.3,50,35.7,용산구,외식업/,59.3,26.2,17.9,51.2,30.1,23.6,70,46.3,35,용산구,외식업/,59.3,26.2,17.9,51.2,30.1,23.6,70,46.3,35,용산구,외식업/,59.3,26.2,17.9,51.2,30.1,23.6,70,46.3,35,용산구,외식업/,59.3,26.2,17.9,51.2,30.1,23.6,70,46.3,35,용산구,외식업/,82.1,46.3,26.3,76.3,35.5,21.1,76,38.5,21.9,용산구,외식업/,82.1,46.3,26.3,76.3,35.5,21.1,76,38.5,21.9,용산구,외식업/,82.1,46.3,26.3,76.3,35.5,21.1,76,38.5,21.9,용산구,외식업/,82.1,46.3,26.3,76.3,35.5,21.1,76,38.5,21.9,용산구,외식업/,78.4,52.1,34.1,70.3,44.5,31.6,76.3,53,39.4,용산구,외식업/,78.4,52.1,34.1,70.3,44.5,31.6,76.3,53,39.4,용산구,외식업/,78.4,52.1,34.1,70.3,44.5,31.6,76.3,53,39.4,용산구,외식업/,78.4,52.1,34.1,70.3,44.5,31.6,76.3,53,39.4,
,한식음식점,,,,,,,,,,,한식음식점,,,,,,,,,,,한식음식점,,,,,,,,,,,한식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,중식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,일식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,양식음식점,,,,,,,,,,,제과점,,,,,,,,,,,제과점,,,,,,,,,,,제과점,,,,,,,,,,,제과점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,패스트푸드점,,,,,,,,,,,치킨전문점,,,,,,,,,,,치킨전문점,,,,,,,,,,,치킨전문점,,,,,,,,,,,치킨전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,분식전문점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,호프-간이주점,,,,,,,,,,,커피-음료,,,,,,,,,,,커피-음료,,,,,,,,,,,커피-음료,,,,,,,,,,,커피-음료,,,,,,,,,,
